please_choose_a_category,Tweets,F_1,F_2,F_3,F_4,F_5,F_6,F_7,F_8,F_9,F_10,F_11,F_12,F_13
dont_know, exceedinglyglad  devinnunes you want people to pray for an earthquake? really?,0,1,1,0,1,0,1,0,1,1,0,0,1
dont_know,for days i been feeling like we were gonna get an earthquake... behold,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,so hungryyy i can feel earthquake in my tummy.,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know, josheberley that mega earthquake we heard about in middle school sure is taking its time (and was a myth to start with).,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,everybody having natural disasters   and we in california waiting on our earthquake like . https://t.co/yfswmuzret,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,whenever there's an earthquake i become very aware how much of my tlist is in california,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,*obligatory earthquake tweet*,0,0,0,0,0,0,0,0,0,0,0,0,0
dont_know,incoming: earthquake tweets,0,0,0,0,0,0,0,0,0,0,0,0,0
dont_know,every time i think there  s an earthquake to just to make sure i ain  t tripping,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,guac i feel will come a big earthquake here in stgo,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,we love an earthquake !,0,1,0,0,1,0,1,0,1,0,0,0,1
dont_know, ktvu that was a bad one #earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
dont_know,how prepared would you be if an earthquake were to occur?!  to help you out just a little  kcal is giving away free  https://t.co/entvakris1,0,1,1,1,1,1,1,0,1,1,0,1,1
dont_know,fucking earthquake.,0,0,0,0,0,0,0,0,1,0,1,0,0
dont_know,#earthquake well then...,0,0,1,0,0,0,0,0,0,0,0,0,0
dont_know,when twitter turns off the streaming api how will i find out when california has an earthquake,1,1,1,1,1,1,0,0,1,0,0,1,1
dont_know, kivw  amberalerts  gaybeeeeeee the alert literally turns my phone into a fucking earthquake i fcuking hate it,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,baby earthquake?,0,0,0,0,0,0,1,0,1,0,1,0,0
dont_know,y  all ever hear a noise that sounds like an earthquake coming but it  s just a damn truck driving by or something? cause same.,0,1,1,1,1,1,1,0,1,1,0,1,1
dont_know,when marj walks around her grandmas living room and her mom thinks an earthquake just happened,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,the earthquake means dubs run,1,1,1,0,1,0,0,0,1,0,0,0,1
dont_know,let the earthquake tweets begin!,0,0,1,0,1,0,1,0,0,0,0,0,0
dont_know,here go the earthquake post   ёџ,0,1,1,0,1,1,0,0,1,0,0,0,0
dont_know,mario badescu facial spray with aloe  herbs and rosewater  8 oz. https://t.co/uujwf1xeak #basketballwives #earthquake #fallontonight,0,1,1,0,1,0,0,0,1,0,0,0,0
dont_know, geekedaboutdee i fr thought for a second that there was an earthquake lmaooo,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,this phone legit vibrates hardcore  and i'm tired of it feeling like an earthquake on my hand.,0,1,1,0,1,1,0,0,1,0,0,1,1
dont_know,*insert earthquake tweet*,0,0,0,0,0,0,0,0,0,0,0,0,0
dont_know,"they're really 16k tweets about the ""earthquake"" y'all really sum weak ass mfs",0,1,1,0,1,1,0,0,1,1,0,0,0
dont_know,but whether this convulsion was antedeluvian  or imprest since by the earthquake  it pass the most ingenious idea.  https://t.co/eqzy658k8z,0,1,1,1,1,1,0,0,1,1,0,0,0
dont_know,bill the slob left a cow and then got in a fight before waking up to an earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,thomas1774paine where  s an earthquake that snatches cali into the pacific ocean when you need one??,0,1,1,1,1,1,1,0,1,0,0,0,1
dont_know,here comes the earthquake tweets в�єпёџ,0,1,1,0,1,0,0,0,1,0,0,0,0
dont_know,"wrong again. they ""die"" like of an illness or a landslide or earthquake. they were massacred by israeli soldiers. https://t.co/uexkh9lqpn",0,1,1,1,1,1,0,0,1,1,0,0,1
dont_know,i ask the bitch monae if it was an earthquake she gone say  њno that was mia ќ  got her fucked up,1,1,1,1,1,1,0,0,1,0,0,1,1
dont_know,felt that really well here in the east bay. #earthquake,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,cue in earthquake tweets in 3  2  1...,0,1,0,1,1,1,0,0,1,1,0,1,1
dont_know,icing on the poop cake. or the earth climaxing after taking a psychic dump. #earthquake,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,#earthquake berkeley hills 19:18- quick shake  nothing major!  berkeleyside,0,0,0,1,0,0,1,0,0,0,0,0,0
dont_know,seeing folks tweet about a strong #earthquake in sf/bay area.,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,year 9 designing earthquake proof buildings in geography with mrs lyng #excellence #perseverance #al https://t.co/oz6numhk0v,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,here we go with the earthquake tweets lol ,0,1,1,0,1,0,0,1,1,0,0,0,0
dont_know,i think it's fitting that we had an #earthquake the day after #mothersday as we were taught when we were younger to  https://t.co/otsxxgj9l4,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,lil earthquake featuring lil tv shaking,1,0,0,0,0,0,0,0,0,0,0,0,0
dont_know,there's an earthquake in my tighs  honeyпёџ,0,1,0,1,1,1,0,0,1,1,0,1,1
dont_know,#reposteria #queques #eventoespecial #costarica #puravida #  warriors harden #earthquake https://t.co/uxccwabl7h,0,0,0,1,0,0,0,0,0,0,0,0,0
dont_know,lmao every time i gotta see if i  m trippin or not about a earthquake i check my twitterglad to know i wasn  t trippin,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,whooooo  s ready for simultaneous earthquake and basketball twitter,0,1,1,0,1,0,0,0,1,1,0,0,0
dont_know,another thing boomers will have ruined for future generations: building foundations. #tulsa #earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
dont_know,i just felt a baby earthquake and that explains why my foot was twitching,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,i swear ppl dont know how to act when an earthquake happens everyone just hops on twitter and tweets bout it ,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,on cue  everyone takes to twitter #earthquake,0,1,1,0,1,0,0,0,1,0,0,1,1
dont_know,every time there  s an earthquake i come straight to twitter to make sure i wasn  t trippen ,1,1,1,1,1,1,0,0,1,0,0,1,1
dont_know,shit bro i fell out of the bed and thought i caused a earthquake. smh a,1,1,1,1,1,1,0,1,1,1,0,1,0
dont_know,"obligatory ""earthquake"" tweet.",0,0,0,0,0,0,0,0,0,0,0,0,0
dont_know,oh  some tedious shit i hated about a tidal wave or an earthquake or something  because my ex was a thick twat https://t.co/qoqkrvyhgv,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,obligatory earthquake tweet?,0,0,0,0,0,0,1,0,0,0,0,0,0
dont_know,will your building hold up in a major earthquake? https://t.co/o7armpgglk via  curbedla,1,1,1,1,1,1,1,0,1,1,0,1,1
dont_know, ardenkey mandatory earthquake post. вњ”,0,0,0,0,0,0,0,0,0,0,0,0,0
dont_know,we could have an earthquake  terrorist attack  or wildfire  at any minute  but schools still continue to pile us with work and test. why.,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,in this week's #photos: marking the tenth anniversary of the sichuan earthquake; a school terror drill; and the lat  https://t.co/nr8711ars1,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,i love earthquake twitter,1,1,1,1,1,0,0,0,1,0,0,1,0
dont_know,my dad just blamed an earthquake on my dog,0,1,1,0,1,0,0,0,1,1,0,1,1
dont_know,we  re me andy friends the only ones who felt down here in socal #earthquake,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,just getting the aftershocks of #catholictwitter apparent earthquake on the fact that dogs are not people... hmmm..  https://t.co/tsoujtt7rn,0,1,1,0,1,0,0,0,1,1,0,1,1
dont_know,*tweet about earthquake*,0,1,0,0,1,0,0,0,1,0,0,0,0
dont_know,if calis gona have a big earthquake soon can it please be in the daytime when i  m out and about they are wayyyy scarier at night lmao,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,class of 18 has really been through it tho.. tb to the 6.0 earthquake,0,1,1,0,1,0,0,0,1,1,0,0,0
dont_know,here come the earthquake tweets.,0,1,1,0,1,0,0,0,1,0,0,0,0
dont_know,my mom said there was a earthquake bc i was smoking wtf lmmaoo,1,1,1,1,1,1,0,1,1,1,0,1,1
dont_know,that #earthquake in the #eastbay was totally not the normal type.,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,seeing sf earthquake tweets.,0,1,0,0,0,0,0,0,1,0,0,1,0
dont_know,even magufuli who uhuru gave mabatis after an earthquake doesn't know how the theory of reciprocation works...,0,1,1,0,1,1,0,0,1,0,0,1,1
dont_know,i  m ready for these earthquake memes,1,1,1,1,1,0,0,0,1,1,0,1,0
dont_know,video: what to pack in your earthquake emergency kit https://t.co/ycavux1oui,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,thomas1774paine where  s an earthquake that snatches cali i to the pacific ocean when you need one??,1,1,1,1,1,1,1,0,1,0,0,1,1
dont_know,popular game minecraft teaching kiwi children earthquake preparedness - tvnz https://t.co/g5wpnwh0s4,0,1,0,0,0,0,0,0,1,0,0,0,0
dont_know,my mom would talk all the out how the neighbors helped each other through the big earthquake of 1992. one brought w  https://t.co/vhjv4pw6u7,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,even mother earth is happy for the  warriors win tonight! #dubnation  #rocknroll #earthquake  https://t.co/1lbazgxzbl,0,1,1,1,1,1,1,0,1,1,0,1,0
dont_know,ayyy time for my earthquake tweet ~,0,1,1,0,1,0,0,0,1,1,0,0,1
dont_know,sunrises  sunsets  sunshine  golden beaches  warmth  a bit of rain  a lost phone  an earthquake and some absolutely  https://t.co/f2kttasdie,0,1,1,1,1,1,0,0,1,1,0,0,1
dont_know,ocean will flood in and submerging all roads of nyc forever after three big earthquakes  nyc got no future god has  https://t.co/z40jnoginm,0,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,as a 7-year-old  i actually cried when lois lane died in the earthquake.  he's got you  #margotkidder  and you got  https://t.co/hkyjhsrwpe,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,keywords: earthquake san francisco small,0,0,0,1,0,1,0,0,0,0,0,0,0
dont_know,give it a second it will register with the  usgs #earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
dont_know,maybe we could just relocate all the liberals to the side that will break off and float away in the next earthquake  https://t.co/mqfjfyrgvs,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,i swear to god if the big earthquake happens while i  m in the city i will be livid. i litterally almost pooped my p  https://t.co/65korresnl,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,one more #earthquake for the books,0,1,1,1,1,1,0,0,1,1,0,0,1
dont_know,oh hey there earthquake  the three dogs i  m hanging out with loved that. yikes.,1,1,1,1,1,1,0,0,1,1,0,1,0
dont_know,now twitter is gonna be spammed with the earthquake,0,0,1,0,1,1,0,0,1,1,0,0,0
dont_know,i feel so irresponsible for not having an earthquake kit ready to go... you know  living in los angeles 'n' all... https://t.co/a24vivixvr,1,1,1,1,1,1,0,0,1,1,0,1,1
dont_know,good god! they would be an earthquake in the middle of a warriors game  smh!,0,1,1,1,1,1,1,0,1,1,0,1,1
dont_know,i died because i failed to perdict an earthquake.,1,1,1,1,1,0,0,0,1,0,0,1,1
dont_know, њaspire to be like mt. fuji  with such a broad and solid foundation that the strongest earthquake cannot move you   https://t.co/jlsubwtnoh,0,1,1,1,1,1,0,0,1,1,0,0,0
dont_know,earthquake and game 1? https://t.co/yhfqhuk6na,0,1,0,0,1,0,1,0,1,0,0,0,0
dont_know,can the big earthquake that will end the world happen already ,0,1,1,1,1,1,0,0,1,0,0,0,0
direct_eyewitness,i wish all my friends in hawaii- safety and hope for the best but i have been dreaming of this since the earthquake  https://t.co/qoed1fgiba,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness, thekylestone are you okay heard a earthquake was in california?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,who felt the earthquake in berkeley rn,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,so my cousin texted me to let me know about the earthquake back home &amp; she knows damn well i  m in japan right now &amp;  https://t.co/bulavdz0d3,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,tammy the fat guy left a cow and then got in a fight before waking up to an earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness, verlindavjackso  earlofstonewall i can't imagine. i'll never forget that earthquake. it affected a lot of my friends &amp; family.,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,if there  s a seattle-area earthquake this afternoon  my son called it - says animals are acting strangely. you heard it here first  folks!,0,1,1,1,1,1,1,0,1,1,0,0,1
direct_eyewitness,my family is talking about an earthquake just now. i  ve been standing still and i did not feel a thing lmfao,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,better go check twitter to see if that was actually an earthquake,0,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness,another mild #earthquake felt in san ramon.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,lmafooooooooo everybody in the library was shook during the earthquake ,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,what the... looks like a dead end. did this happen during that last earthquake...?,0,1,1,1,1,1,1,0,1,1,0,1,0
direct_eyewitness,kron4news was that an earthquake just now felt in downtown san mateo?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,#earthquake in sf,0,1,0,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,reports of an earthquake in sf,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,i heard there was an earthquake in my hometown jeju. i'll call my parents to check on them. https://t.co/1qxcsxitjx,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,glad all appears to be okay after the san francisco #earthquake make sure to have all your bases covered    sfgiantsfans #safetyfirst,0,1,1,0,1,1,0,0,1,1,0,0,0
direct_eyewitness,magnitude 1.85 earthquake 0km s of leilani estates  hawaii https://t.co/jsepqzi89a,0,1,1,0,1,0,0,0,1,0,0,0,0
direct_eyewitness,i texted my friends to see if they felt the earthquake but no one replied. should i be worried? ... nvm checked soc  https://t.co/bymnxqs2m9,1,1,1,1,1,0,1,0,1,1,0,1,1
direct_eyewitness,thinking of my friends and fam in sf who are experiencing an earthquake right now. stay safe  loves,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,teto's reaction to the earthquake was to go look out the window    better get this kid some earthquake training,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,earthquake in the east bay  ktvu #earthquake,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,bets on the size that earthquake? i'm gonna say maybe 4.2?,0,1,1,0,1,0,1,0,1,0,0,1,1
direct_eyewitness,ok sf people  how big was that earthquake?,0,1,1,0,0,1,1,0,1,0,0,1,1
direct_eyewitness,was there an earthquake? lol my cousin asked me and i was like bruh i  m sitting in at&amp;t park i wouldn  t feel shit,1,1,1,1,1,1,1,1,1,1,0,1,1
direct_eyewitness,minor earthquake  3.17 mag has occurred near volcano in hawaii - https://t.co/m34g0kiqzq #earthquake #quake,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,my mom just said there was an earthquake... so i came to twitter...,1,1,1,1,1,0,0,0,1,1,0,1,1
direct_eyewitness,was it #earthquake just right now in #sfba ?,0,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,also tonight  i missed the earthquake in #oakland. i'm ok with that. #oaklandearthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,my friend is at work and felt the earthquake but hes the only one hannou and everyone else was like going about the  https://t.co/30phlxwvzw,0,1,1,0,1,1,0,0,1,1,0,0,1
direct_eyewitness,cant wait for the earthquake gifs to pop up on my tl,1,1,1,0,1,0,0,0,1,1,0,1,1
direct_eyewitness, ujuo_  shey_drogo  talkactif  qween_tata  friendlysars i pity your boyfriend's table cos the earthquake you've jus  https://t.co/vtxwiqvejh,1,1,1,1,1,0,0,0,1,0,0,1,0
direct_eyewitness,california newbie just experienced her first earthquake and i wept,1,1,1,1,1,1,0,0,1,1,0,1,0
direct_eyewitness,did niggas feel that earthquake !! just now!!!holy fk,0,1,1,0,0,0,1,0,1,1,0,1,0
direct_eyewitness,my mom did this but she forgot me inside when an earthquake was happening and now i  m deeply troubled https://t.co/upbgbm8ryq,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness, charlieinferno there was one earthquake where one of my co-workers had a shelf above his bed and some stuff feel on his head. ,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,the tl tells me y'all had an earthquake? where?,0,1,1,0,1,1,1,0,1,0,0,0,1
direct_eyewitness,a 3.2 magnitude earthquake has shaken wellington  and was centred in porirua. #pintag,1,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,i believe i'm in the most labyrinthine public toilets in wellington and god help me if there's an earthquake. no one will find me!,1,1,1,1,1,1,1,0,1,1,0,1,1
direct_eyewitness,tiny earthquake in sf  will never get used to it. give me a hurricane any day.,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,school children in hebei province take part in a classroom earthquake drill. ht  sixthtone https://t.co/2v6ftc9ayl,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,#earthquake reported by the users of the app earthquake network. 7 reports in a radius of 14 km. download the app f  https://t.co/gwme8qsvp8,0,1,1,1,1,1,0,0,1,1,0,1,1
direct_eyewitness,my mom just told me her experience during the 2010 haiti earthquake and i am in tears.,1,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,2.6 earthquake occurred 9km ssw of leilani estates  hawaii at 21:51 utc! #earthquake #leilaniestates https://t.co/3icjarn5od,0,1,1,0,1,0,1,0,1,0,0,0,0
noneyewitness,1.82 earthquake occurred 2km ene of leilani estates  hawaii at 06:18 utc! #earthquake #leilaniestates https://t.co/qbj92s9zpu,0,1,1,0,1,0,1,0,1,0,0,0,0
noneyewitness,997now the bay was so shook about the summer in the city lineup it caused an earthquake,1,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,usgs reports a norcal area m #earthquake 5km nw of the geysers  ca on 5/14/18   20:57:56 utc https://t.co/ncjn3axdai #quake,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,4.5 earthquake occurred at 15 may 2018 05:00:42 utc  42 km ese of kofu  honshu  japan. https://t.co/xrfczfjmll,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,magnitude 5.1 intensity 3 #earthquake 19:31 may-14 jst at iwate-ken oki (40.1n/142.7e) depth 20km  https://t.co/y7x5zlaouu,0,1,1,1,1,0,0,0,0,0,0,0,1
noneyewitness,magnitude 1.76 earthquake 6km s of redlands  ca https://t.co/jrkhqld3ea,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,2.9 earthquake occurred near ghasre shirin  kermanshah at 07:06 utc! #earthquake #ghasreshirin https://t.co/xmtlyrr8pa,0,1,1,0,1,0,1,0,0,0,0,0,0
noneyewitness,magnitude 1.6 earthquake 83km ene of cape yakataga  alaska https://t.co/mgab5ww6tk,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,*earthquake tweets*,0,0,0,0,0,0,0,0,0,0,1,0,0
noneyewitness,earthquake https://t.co/3af54tovus,0,0,0,0,0,0,0,0,0,0,1,0,0
noneyewitness,magnitude 1.46 earthquake 3km e of kelseyville  ca https://t.co/m76ypnbrky,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,stress orientations obtained from earthquake focal mechanisms; what are appropriate uncertainty estimates? https://t.co/oaergqjwmv,0,1,1,0,1,0,1,0,1,1,0,0,0
noneyewitness,if you follow a lot of northern californians  you  ll probably be seeing a lot of earthquake tweets about now. was o  https://t.co/qcgvxbindm,0,1,1,1,1,1,0,0,1,1,0,1,0
noneyewitness,16:23 jst 14 may 2018: m4.1 earthquake in miyagi-ken oki: https://t.co/atbqtyyrxz,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,newearthquake: 5.8 earthquake  80km n of visokoi island  south georgia and the south sandwich islands. 2018-05-14 1  https://t.co/2cxnaveaeh,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,#new #earthquake: 3.2 earthquake!  in #bigisland  hawaii on 14 may 2018.                        it occurred within  https://t.co/hlugtvcbys,0,1,1,1,1,1,1,0,1,1,0,1,1
noneyewitness,2.6 earthquake occurred near sicily  italy at 06:19 utc! #earthquake #sicily https://t.co/grtwdnjlso,0,1,1,0,1,0,1,0,0,0,0,0,0
noneyewitness,ubc researchers unveil earthquake-proof concrete - https://t.co/yxhnekciyh,0,0,0,0,0,0,0,0,0,0,0,0,0
noneyewitness,earthquake at miyagi-ken oki  magnitude 4.1. depth 30.0 km. https://t.co/ub8wkwfvcf #earthquake #miyagi-kenoki,0,1,1,0,1,0,0,0,0,0,0,0,0
noneyewitness,#earthquake  #india #america #afghanistan near countries magnitude 5.3 or 5.4+ after tweet.  source: vardaani baba allahabad prophecy,0,0,1,0,1,1,0,0,1,0,0,0,1
noneyewitness,kron4news earthquake in ssf,0,1,0,1,1,1,0,0,1,1,0,1,1
noneyewitness,yes  that was an earthquake that rumbled through oregon in april. how prepared are you for a major one? https://t.co/5f2wjtlkp5,0,1,1,1,1,1,1,0,1,1,0,1,1
noneyewitness, kcbskcaldesk why no mention of oakland earthquake??,0,1,1,1,1,1,1,0,1,0,0,0,0
noneyewitness,1.72 earthquake occurred 6km nnw of borrego springs  ca at 20:12 utc! #earthquake #borregosprings https://t.co/36fgzghffh,0,1,1,0,1,0,1,0,1,0,0,0,0
noneyewitness,в¬‡downgraded #earthquake: 3.1ml czech republic   downgraded: 3.1ml from 3.2 on 14 may 2018.   #sismo #usgs #emsc,0,1,1,0,1,0,0,0,1,0,0,1,1
noneyewitness,according to the  usgs  the latest earthquake was a 4.1 on the richter scale. it occurred at 2:25 am  ~7 miles n of  https://t.co/ufvnhblvmr,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,monday-january-2018::15:14: an earthquake of magnitude 4.800000 shook 74km wsw of sabtang  philippines at a depth o  https://t.co/e9z6m248v5,1,1,1,1,1,1,0,0,1,1,0,0,1
noneyewitness,magnitude 3.5 earthquake shakes san francisco bay area  centered near oakland https://t.co/inyhzzxlmp via  sfgate,1,0,0,0,0,0,0,0,0,0,0,0,0
noneyewitness,magnitude 1.3 earthquake 87km ne of coldfoot  alaska https://t.co/ce7bd6wck3,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,earthquakes around the world in may... #earthquake https://t.co/ftcpbdosjk,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,5.1 earthquake occurred near iwate-ken oki at 10:31 utc! #earthquake #iwatekenoki https://t.co/dv9anrh2a7,0,1,1,0,1,0,1,0,0,0,0,0,0
noneyewitness,twitter confirms earthquake. or something  at least. not just in my mind...,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,2.1 earthquake occurred near island of hawaii  hawaii at 22:21 utc! #earthquake #islandofhawaii https://t.co/wmpmiwsmrn,0,1,1,0,1,0,1,0,1,0,0,0,0
noneyewitness,*hank hill gut-havin   earthquake when you walk ass fat muthafucka https://t.co/uoab0hhijf,0,1,1,1,1,1,0,0,1,0,0,1,0
noneyewitness,3.2 magnitude #earthquake. 7 km from #volcano  hi  united states https://t.co/rq6b8buowr,0,1,1,0,1,0,0,0,0,0,0,1,1
noneyewitness,bay area destroyed due to earthquake  making game 3 a bit more problematic.,0,1,1,1,1,1,0,0,1,1,0,0,1
noneyewitness,minor earthquake  3.15 mag was detected near volcano in hawaii - https://t.co/b4w7ktfpjy #earthquake #quake,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,magnitude 1.12 earthquake 9km ene of west yellowstone  montana https://t.co/apdu03ecr4,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,the 2011 earthquake in japan has shortened the day on planet earth by 1.8 microseconds.,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,#earthquakes news - usgs: 4.0 magnitude earthquake recorded near crescent https://t.co/2ay3xdxetg,0,1,1,0,0,1,0,0,1,0,0,1,0
noneyewitness,magnitude 0.7 earthquake 18km nne of north pole  alaska https://t.co/mz64jscjbv,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,magnitude 4 earthquake near vlora  no damages https://t.co/1tccnip6pk,0,0,0,0,0,0,0,0,1,0,0,0,0
noneyewitness,1.5 magnitude earthquake    today     19 minutes ago    at 06:51 may 14  2018 utc        location:    epicenter at  https://t.co/oelgp4y3ys,0,1,1,0,1,0,0,0,1,1,0,0,0
noneyewitness,1.46 earthquake occurred 3km e of kelseyville  ca at 22:32 utc! #earthquake #kelseyville https://t.co/q05hnfn12x,0,1,1,0,1,0,1,0,1,0,0,0,0
noneyewitness,that  s a california  њvibe ќ #earthquake,0,1,1,1,1,1,0,0,1,1,0,0,0
noneyewitness,5.8 earthquake occurred at 14 may 2018 18:14:48 utc  83 km n of visokoi island  south sandwich islands. https://t.co/phu6cm9swp,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,m5.8 #earthquake (depth 10km)  visokoi island  south georgia and the south sandwich islands. may 14  2018 16:14:47  https://t.co/iyyzwby7wl,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,4.0 magnitude earthquake shakes up central oklahoma | end time headlines https://t.co/xyruvthaxi,1,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,magnitude 1.9 earthquake 3km sw of leilani estates  hawaii https://t.co/cn9hhtlsox,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,tr*mp is sending ca his 'thoughts and prayers' after their 'major' earthquake of all of 3.6 which is.... not a lot   https://t.co/seticimkpn,0,1,1,1,1,1,0,0,1,1,0,0,1
noneyewitness,leave california for dc  assume you're moving away from the natural disaster zone.   skip the earthquake.  but do e  https://t.co/7nhmq8zf8p,0,1,1,1,1,1,0,0,1,1,0,0,1
noneyewitness,california earthquake twitter is doing the thing. i hope y'all ok.,1,1,1,1,1,1,0,0,1,0,0,1,0
noneyewitness,5/14/18 10pm earthquake update dutchsinse https://t.co/u36xeuuhun via  youtube,0,0,0,0,0,0,0,0,0,0,0,0,0
noneyewitness,https://t.co/zv4231kx8f magnitude 3.8 earthquake hits tarragona (davao oriental) last 14 may 2018 - 11:38 pm #lindol #earthquake,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,magnitude 1.8 earthquake 58km s of deltana  alaska https://t.co/wxwbsuvc93,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,earthquake 7:19 pm #earthquake,0,0,0,0,0,0,0,0,0,0,0,0,0
noneyewitness,magnitude 1.11 earthquake 10km ese of mammoth lakes  ca https://t.co/naji6fxakp,0,1,1,0,1,0,0,0,1,0,0,0,0
noneyewitness,after the earthquake in #mexico  small town educators not only suffered from trauma  but needed help in how to deal  https://t.co/ibp3dbdfhq,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,the bay area just had a little #earthshake aka #earthquake ~ maybe 3.2 on the richter scale ~,0,1,1,1,1,1,0,0,1,1,0,1,1
noneyewitness,everyone rush to twitter for earthquake tweets!,0,1,1,0,1,0,1,0,1,1,0,0,0
noneyewitness,#naturaldisastersnews - xi pledge marks earthquake anniversary https://t.co/zixs7iydzv,0,1,0,0,0,0,0,0,0,0,0,0,0
noneyewitness,amazing team! reconnaissance work lead by unam-geer after mexicocity earthquake. inform coming soon #unam #geer  https://t.co/degfhtpsc1,0,1,1,0,1,0,1,0,1,0,0,0,0
